Ware_house_ID,WH_Manager_ID,Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton
WH_105908,EID_55908,Rural,Large,West,Zone 6,1,0,3,5079,Company Owned,50,0,1,1,149,32.0,,24,1,A+,3,23,31119
WH_105909,EID_55909,Rural,Mid,South,Zone 3,8,0,2,3278,Rented,55,1,0,1,90,36.0,2021.0,0,0,,0,19,3066
WH_105910,EID_55910,Rural,Mid,South,Zone 3,2,0,2,5141,Rented,65,0,0,0,145,28.0,,6,1,A+,3,27,8056
WH_105911,EID_55911,Rural,Mid,North,Zone 3,3,0,2,6533,Rented,16,0,0,0,193,14.0,2003.0,25,0,A,2,19,31085
WH_105912,EID_55912,Rural,Mid,South,Zone 4,8,0,2,3954,Rented,37,0,0,1,152,,2005.0,33,0,A,6,26,43145
WH_105913,EID_55913,Rural,Mid,South,Zone 3,8,2,2,6483,Company Owned,18,0,0,0,133,24.0,2019.0,5,0,A,2,27,7148
WH_105914,EID_55914,Rural,Mid,North,Zone 3,6,0,3,4887,Company Owned,53,0,0,0,265,25.0,2003.0,24,1,B+,3,19,28141
WH_105915,EID_55915,Rural,Mid,North,Zone 2,8,1,3,4875,Company Owned,41,1,0,1,219,30.0,2014.0,17,0,B+,6,12,20145
WH_105916,EID_55916,Rural,Mid,West,Zone 4,6,0,2,5789,Company Owned,66,0,0,1,243,29.0,2020.0,5,1,B,2,26,6129
WH_105917,EID_55917,Rural,Mid,South,Zone 2,3,0,3,4715,Rented,40,0,0,1,146,35.0,2020.0,4,0,C,3,32,5115
WH_105918,EID_55918,Rural,Large,North,Zone 6,7,0,3,5159,Company Owned,66,0,0,1,158,29.0,1999.0,35,1,A+,6,29,49141
WH_105919,EID_55919,Rural,Large,North,Zone 6,6,0,2,4269,Rented,63,0,0,0,125,20.0,2021.0,5,1,C,2,23,7125
WH_105920,EID_55920,Rural,Large,West,Zone 6,4,0,3,3816,Rented,20,0,0,0,106,29.0,2019.0,4,0,B,3,6,4111
WH_105921,EID_55921,Rural,Large,North,Zone 6,6,1,3,4571,Company Owned,36,0,0,0,146,17.0,2019.0,5,0,B,2,23,6108
WH_105922,EID_55922,Rural,Mid,South,Zone 4,3,5,4,3150,Rented,28,0,0,0,237,35.0,,19,1,A+,6,20,25102
WH_105923,EID_55923,Urban,Mid,South,Zone 2,4,0,2,5731,Company Owned,51,0,0,0,235,,2021.0,4,0,C,1,32,6133
WH_105924,EID_55924,Rural,Mid,South,Zone 4,8,0,2,5579,Rented,59,0,0,1,106,27.0,2014.0,17,0,C,6,26,22146
WH_105925,EID_55925,Rural,Large,West,Zone 5,7,0,4,4648,Company Owned,35,0,0,1,148,47.0,2012.0,17,0,C,1,5,23085
WH_105926,EID_55926,Rural,Mid,West,Zone 2,3,0,4,3410,Company Owned,36,0,0,1,181,46.0,1998.0,34,1,A+,3,1,48141
WH_105927,EID_55927,Rural,Large,South,Zone 6,6,2,2,5065,Rented,38,0,0,0,164,34.0,,12,0,C,4,29,15134
WH_105928,EID_55928,Rural,Large,North,Zone 5,8,0,3,6175,Company Owned,17,0,0,1,55,20.0,2011.0,18,0,B+,2,24,23121
WH_105929,EID_55929,Rural,Large,North,Zone 6,7,3,2,2565,Company Owned,34,0,0,1,186,25.0,2014.0,11,0,B,2,23,13097
WH_105930,EID_55930,Rural,Small,South,Zone 6,0,4,2,4341,Company Owned,38,0,0,0,86,19.0,,24,0,C,4,2,30059
WH_105931,EID_55931,Rural,Large,West,Zone 5,1,0,4,4012,Company Owned,16,0,0,1,115,48.0,,19,0,B+,3,10,22059
WH_105932,EID_55932,Rural,Large,North,Zone 6,3,0,2,5439,Rented,30,0,0,0,172,24.0,2019.0,12,0,C,6,29,17064
WH_105933,EID_55933,Rural,Mid,North,Zone 2,5,1,2,5064,Company Owned,66,0,0,1,82,37.0,2011.0,19,1,A+,5,1,25113
WH_105934,EID_55934,Urban,Mid,North,Zone 2,6,1,2,6030,Rented,61,0,0,0,73,27.0,2009.0,18,0,B,4,22,21107
WH_105935,EID_55935,Rural,Large,West,Zone 5,4,1,3,6066,Rented,64,0,0,0,136,20.0,2002.0,22,0,A,5,14,29088
WH_105936,EID_55936,Rural,Large,North,Zone 5,1,3,3,4839,Company Owned,19,1,0,1,111,35.0,,16,0,A,2,24,20148
WH_105937,EID_55937,Rural,Mid,West,Zone 3,0,0,4,5221,Rented,39,0,0,1,147,33.0,,33,0,B+,4,19,41119
WH_105938,EID_55938,Rural,Mid,North,Zone 2,2,0,2,4584,Company Owned,43,0,0,0,119,33.0,,8,0,C,1,1,10139
WH_105939,EID_55939,Rural,Large,North,Zone 6,1,0,2,5680,Company Owned,32,0,0,1,118,34.0,,9,0,A+,6,23,13083
WH_105940,EID_55940,Rural,Small,North,Zone 1,0,0,3,5982,Rented,45,0,0,0,116,30.0,,32,0,A,3,31,43082
WH_105941,EID_55941,Rural,Large,North,Zone 6,6,4,1,4976,Rented,62,0,0,1,67,26.0,2007.0,25,0,A,6,6,32151
WH_105942,EID_55942,Urban,Small,West,Zone 1,5,0,3,6173,Rented,40,0,0,1,194,31.0,2008.0,18,1,A+,2,30,25150
WH_105943,EID_55943,Rural,Small,North,Zone 6,0,0,2,5154,Rented,34,0,0,0,122,18.0,,25,0,A+,4,13,32121
WH_105944,EID_55944,Rural,Large,West,Zone 5,3,0,4,4500,Company Owned,27,1,0,1,126,40.0,1996.0,39,0,A,5,24,53123
WH_105945,EID_55945,Rural,Mid,South,Zone 2,7,0,1,5261,Company Owned,48,0,0,0,200,27.0,1998.0,22,0,A,3,1,28111
WH_105946,EID_55946,Urban,Small,North,Zone 6,0,0,2,5221,Rented,22,0,0,1,266,23.0,,18,0,B,3,13,20111
WH_105947,EID_55947,Rural,Large,West,Zone 5,5,0,5,3120,Rented,41,0,0,1,178,26.0,1998.0,29,1,A,5,14,38123
WH_105948,EID_55948,Rural,Small,North,Zone 1,0,2,4,4814,Company Owned,42,0,0,1,114,35.0,,17,0,A,4,30,21126
WH_105949,EID_55949,Rural,Large,North,Zone 6,7,1,3,4882,Rented,42,0,0,1,197,29.0,2017.0,10,1,A+,5,6,14071
WH_105950,EID_55950,Rural,Mid,West,Zone 3,3,2,2,4327,Rented,57,0,0,0,86,22.0,,24,0,A,6,19,30127
WH_105951,EID_55951,Rural,Small,South,Zone 1,3,1,1,5925,Company Owned,68,0,0,1,73,34.0,2016.0,9,0,B+,1,16,11086
WH_105952,EID_55952,Rural,Mid,South,Zone 3,7,0,2,5530,Company Owned,47,1,0,1,222,42.0,2020.0,5,0,C,2,27,6072
WH_105953,EID_55953,Rural,Large,North,Zone 5,8,0,3,4477,Rented,70,0,0,1,234,39.0,2013.0,20,1,B,3,25,26113
WH_105954,EID_55954,Rural,Large,North,Zone 5,7,0,3,4946,Company Owned,68,0,0,0,166,36.0,2015.0,21,1,A+,2,24,31144
WH_105955,EID_55955,Rural,Small,West,Zone 6,7,2,3,4242,Company Owned,53,0,0,0,270,29.0,2006.0,27,1,C,3,9,36057
WH_105956,EID_55956,Rural,Mid,West,Zone 3,0,4,4,3654,Company Owned,26,1,0,1,224,34.0,,4,0,C,1,19,6079
WH_105957,EID_55957,Rural,Large,West,Zone 5,1,0,4,4811,Rented,49,0,0,1,175,38.0,,21,0,C,1,24,28125
WH_105958,EID_55958,Rural,Large,West,Zone 6,8,3,5,6910,Company Owned,31,0,0,1,108,29.0,,14,1,A+,5,6,18109
WH_105959,EID_55959,Rural,Mid,West,Zone 3,3,1,3,3891,Company Owned,56,0,0,1,153,28.0,2004.0,36,1,A+,2,19,48117
WH_105960,EID_55960,Rural,Large,East,Zone 5,0,1,4,4674,Company Owned,40,0,0,0,199,24.0,,9,0,A+,5,14,13117
WH_105961,EID_55961,Rural,Small,West,Zone 1,4,1,3,4576,Company Owned,63,0,0,1,206,30.0,2004.0,29,0,A,2,3,37095
WH_105962,EID_55962,Rural,Mid,East,Zone 4,3,0,5,4596,Company Owned,23,0,0,1,69,55.0,2016.0,11,1,B,6,26,13114
WH_105963,EID_55963,Rural,Large,South,Zone 5,5,0,4,3872,Rented,44,0,0,1,85,30.0,2017.0,14,0,B,5,14,17113
WH_105964,EID_55964,Rural,Mid,West,Zone 4,8,0,4,6210,Rented,19,0,0,1,74,33.0,2010.0,19,0,A,5,26,24074
WH_105965,EID_55965,Rural,Mid,West,Zone 4,6,1,4,4007,Rented,47,0,0,0,120,16.0,2006.0,32,1,A,6,11,43147
WH_105966,EID_55966,Rural,Large,North,Zone 5,1,2,2,6849,Company Owned,28,0,0,1,62,26.0,,18,0,C,3,17,24091
WH_105967,EID_55967,Rural,Mid,South,Zone 2,7,0,4,4388,Company Owned,20,0,0,1,110,31.0,2018.0,5,1,A+,2,32,7136
WH_105968,EID_55968,Rural,Large,North,Zone 5,8,1,3,5683,Rented,38,0,0,1,139,30.0,2009.0,17,1,A+,3,17,23117
WH_105969,EID_55969,Rural,Mid,North,Zone 3,7,3,4,4445,Company Owned,15,0,0,1,86,19.0,,16,1,A+,4,19,21096
WH_105970,EID_55970,Rural,Mid,South,Zone 2,6,0,2,6409,Rented,56,0,0,1,85,29.0,2023.0,0,0,,0,32,7111
WH_105971,EID_55971,Rural,Mid,South,Zone 2,2,0,2,4851,Company Owned,51,0,0,1,239,37.0,,24,0,A,5,22,31142
WH_105972,EID_55972,Rural,Large,North,Zone 6,4,1,2,4909,Rented,63,0,0,1,75,25.0,,4,1,A+,5,29,6094
WH_105973,EID_55973,Urban,Large,North,Zone 5,8,0,2,5385,Company Owned,60,0,0,1,102,30.0,,12,1,A,5,17,16147
WH_105974,EID_55974,Rural,Large,North,Zone 5,3,0,2,4308,Company Owned,68,0,0,0,256,26.0,,25,0,B+,4,14,28149
WH_105975,EID_55975,Urban,Mid,South,Zone 4,7,0,2,3559,Company Owned,19,0,0,0,92,30.0,2016.0,5,0,A,6,26,6109
WH_105976,EID_55976,Rural,Mid,North,Zone 4,6,2,3,4657,Rented,15,0,0,1,96,29.0,,5,1,C,2,26,6122
WH_105977,EID_55977,Rural,Mid,West,Zone 3,8,0,5,5099,Company Owned,42,0,0,1,82,30.0,2005.0,26,0,A,3,19,33141
WH_105978,EID_55978,Rural,Large,North,Zone 5,1,0,4,5465,Rented,57,0,0,1,129,28.0,,18,0,B+,2,14,22111
WH_105979,EID_55979,Urban,Large,West,Zone 6,6,3,4,4192,Company Owned,18,0,0,1,223,38.0,,14,1,B,5,23,16115
WH_105980,EID_55980,Rural,Mid,West,Zone 3,1,3,6,4855,Company Owned,54,0,0,1,77,26.0,,16,0,B+,3,19,19133
WH_105981,EID_55981,Urban,Large,West,Zone 6,4,0,2,6530,Company Owned,20,0,0,1,200,21.0,,6,1,A,2,6,8122
WH_105982,EID_55982,Rural,Mid,West,Zone 2,0,2,3,5692,Rented,18,0,1,1,143,29.0,,14,0,B,4,1,16074
WH_105983,EID_55983,Rural,Large,South,Zone 5,7,0,3,8665,Company Owned,45,1,0,1,178,,2015.0,9,1,A+,2,25,12057
WH_105984,EID_55984,Rural,Mid,North,Zone 3,8,0,2,7687,Rented,21,0,0,1,146,29.0,2020.0,9,0,B+,3,27,11086
WH_105985,EID_55985,Urban,Large,North,Zone 5,1,0,4,8562,Company Owned,19,0,0,1,237,32.0,,25,1,A+,3,24,33118
WH_105986,EID_55986,Rural,Mid,West,Zone 2,0,1,3,5354,Rented,28,0,0,0,86,26.0,,22,0,A,5,12,27068
WH_105987,EID_55987,Rural,Large,North,Zone 6,1,0,4,5867,Company Owned,41,0,0,1,241,35.0,,19,0,A,2,28,24082
WH_105988,EID_55988,Rural,Mid,North,Zone 2,8,2,2,6145,Rented,68,0,0,0,56,18.0,1997.0,14,1,B,4,18,17134
WH_105989,EID_55989,Rural,Mid,South,Zone 2,5,3,4,4610,Rented,22,0,0,0,103,20.0,2012.0,12,1,A,3,32,16056
WH_105990,EID_55990,Rural,Large,North,Zone 6,5,0,3,4981,Company Owned,67,0,0,1,173,39.0,2003.0,36,0,B,5,6,45143
WH_105991,EID_55991,Rural,Small,South,Zone 1,8,0,4,4556,Company Owned,22,0,0,1,224,26.0,1999.0,24,0,B,5,30,27077
WH_105992,EID_55992,Rural,Mid,West,Zone 4,6,1,4,4798,Rented,23,0,0,1,154,35.0,,4,1,B+,1,11,5104
WH_105993,EID_55993,Urban,Small,North,Zone 6,1,1,3,6837,Rented,58,0,0,1,99,27.0,,24,0,B+,2,8,29151
WH_105994,EID_55994,Rural,Large,West,Zone 6,6,2,4,4509,Rented,41,0,0,1,185,23.0,,7,0,B,2,23,8126
WH_105995,EID_55995,Rural,Large,North,Zone 6,5,2,4,4367,Rented,64,0,0,0,143,20.0,2021.0,4,0,B+,3,28,5095
WH_105996,EID_55996,Rural,Large,North,Zone 6,3,0,2,5037,Rented,70,0,0,1,160,35.0,1999.0,36,0,B,6,28,45144
WH_105997,EID_55997,Rural,Mid,West,Zone 4,0,0,4,3347,Company Owned,70,0,0,1,204,,,35,0,A+,2,26,47131
WH_105998,EID_55998,Rural,Large,North,Zone 5,8,0,3,5325,Rented,52,0,0,0,260,18.0,2005.0,25,1,A+,4,25,32090
WH_105999,EID_55999,Rural,Mid,South,Zone 4,1,0,2,5816,Company Owned,36,0,0,1,187,25.0,,4,1,B+,1,26,5101
WH_106000,EID_56000,Rural,Large,West,Zone 5,4,0,2,5701,Rented,16,0,0,1,92,31.0,2003.0,24,0,C,4,10,32070
WH_106001,EID_56001,Rural,Large,North,Zone 5,3,0,3,4737,Company Owned,18,0,0,1,75,41.0,2003.0,24,0,A,2,5,31100
WH_106002,EID_56002,Rural,Large,West,Zone 5,3,1,4,4666,Rented,20,0,0,0,153,21.0,2005.0,18,0,B+,4,14,21087
WH_106003,EID_56003,Rural,Mid,North,Zone 2,2,0,3,7139,Rented,39,0,0,0,112,22.0,,27,0,B,4,12,34134
WH_106004,EID_56004,Rural,Mid,North,Zone 4,8,0,2,5115,Company Owned,59,0,0,0,97,36.0,1998.0,33,1,B,2,26,43129
WH_106005,EID_56005,Rural,Large,West,Zone 5,6,0,3,4503,Company Owned,61,0,0,1,72,24.0,2010.0,20,0,A,2,14,25081
WH_106006,EID_56006,Rural,Mid,West,Zone 4,5,0,6,4406,Company Owned,34,1,0,1,258,29.0,2017.0,12,1,A+,5,11,17100
WH_106007,EID_56007,Rural,Mid,West,Zone 3,3,1,4,4926,Company Owned,62,0,0,0,209,38.0,2006.0,28,0,B+,2,19,34146
WH_106008,EID_56008,Rural,Large,North,Zone 5,8,0,2,5362,Company Owned,48,0,0,0,235,30.0,,5,0,A,3,24,6071
WH_106009,EID_56009,Rural,Large,South,Zone 5,3,0,3,5620,Rented,19,1,1,1,139,25.0,2004.0,35,0,B,4,14,44096
WH_106010,EID_56010,Rural,Mid,West,Zone 2,3,3,2,3408,Company Owned,25,0,0,0,140,39.0,,0,0,,0,18,3127
WH_106011,EID_56011,Rural,Mid,West,Zone 2,3,0,5,4086,Company Owned,65,0,1,1,234,26.0,2008.0,19,1,A+,2,12,24078
WH_106012,EID_56012,Rural,Mid,North,Zone 4,5,1,3,6000,Company Owned,34,0,0,0,221,30.0,2014.0,9,0,C,1,26,12128
WH_106013,EID_56013,Rural,Large,North,Zone 6,1,5,2,3142,Rented,20,1,0,1,260,26.0,,10,0,A+,2,28,13099
WH_106014,EID_56014,Rural,Large,North,Zone 6,7,0,2,2686,Company Owned,63,0,0,1,84,43.0,2004.0,34,0,C,4,6,45127
WH_106015,EID_56015,Rural,Large,West,Zone 5,3,1,2,6833,Company Owned,26,0,0,1,229,31.0,2008.0,25,1,A,2,14,34129
WH_106016,EID_56016,Rural,Small,North,Zone 1,0,2,3,4497,Company Owned,58,0,0,1,208,45.0,,25,0,A,6,3,32105
WH_106017,EID_56017,Rural,Large,North,Zone 6,8,0,2,3896,Rented,57,0,0,1,258,31.0,2003.0,35,1,A+,3,28,46107
WH_106018,EID_56018,Rural,Mid,West,Zone 4,3,0,3,3471,Company Owned,42,0,0,1,228,29.0,2022.0,0,0,,0,11,14097
WH_106019,EID_56019,Rural,Mid,West,Zone 4,7,0,5,4717,Company Owned,53,1,0,1,79,28.0,2016.0,11,1,A,4,11,15095
WH_106020,EID_56020,Rural,Small,South,Zone 6,5,0,2,6417,Company Owned,68,0,0,1,191,33.0,,18,0,C,2,15,23146
WH_106021,EID_56021,Rural,Small,North,Zone 6,7,0,3,5418,Rented,65,0,0,1,84,30.0,1997.0,22,1,B+,4,13,26067
WH_106022,EID_56022,Rural,Mid,West,Zone 4,7,0,3,4385,Rented,67,0,0,0,199,21.0,2000.0,30,0,B+,4,26,37136
WH_106023,EID_56023,Rural,Mid,West,Zone 4,2,0,6,4352,Rented,46,0,0,1,129,42.0,,24,0,C,5,26,30109
WH_106024,EID_56024,Rural,Small,North,Zone 6,4,2,2,4950,Rented,31,0,0,0,94,32.0,2006.0,20,1,C,4,13,27122
WH_106025,EID_56025,Rural,Large,North,Zone 5,7,1,4,4484,Rented,56,0,0,1,99,21.0,,5,0,A,2,17,7062
WH_106026,EID_56026,Rural,Large,South,Zone 6,5,2,2,5038,Company Owned,44,1,0,1,223,33.0,2017.0,9,0,B+,2,29,10060
WH_106027,EID_56027,Rural,Large,North,Zone 6,8,4,3,3832,Rented,38,0,0,1,188,30.0,2014.0,10,1,A+,6,28,14081
WH_106028,EID_56028,Rural,Small,South,Zone 1,8,1,2,9235,Rented,33,1,0,1,175,60.0,,13,0,B,5,21,15083
WH_106029,EID_56029,Urban,Small,South,Zone 1,0,0,3,4607,Rented,69,0,0,0,93,35.0,,14,0,B+,6,21,16094
WH_106030,EID_56030,Rural,Mid,North,Zone 3,5,0,2,4997,Company Owned,42,1,0,1,204,44.0,2003.0,27,1,A+,4,27,39084
WH_106031,EID_56031,Rural,Large,North,Zone 5,3,5,4,4786,Company Owned,34,0,0,1,94,,,14,1,A+,5,24,19100
WH_106032,EID_56032,Rural,Mid,West,Zone 2,8,0,4,4745,Rented,37,0,0,1,74,30.0,2020.0,10,0,B+,1,18,12063
WH_106033,EID_56033,Rural,Large,West,Zone 6,8,0,5,2359,Rented,32,0,0,1,209,22.0,,24,1,A+,3,23,31127
WH_106034,EID_56034,Rural,Large,North,Zone 5,2,0,3,5728,Rented,32,0,0,1,121,28.0,,19,1,B+,3,17,23076
WH_106035,EID_56035,Rural,Mid,North,Zone 4,4,0,6,3622,Company Owned,59,0,0,1,186,37.0,2000.0,30,1,B,5,26,39104
WH_106036,EID_56036,Urban,Mid,South,Zone 2,7,0,2,4593,Company Owned,67,1,0,1,210,44.0,2010.0,18,0,B+,4,1,22143
WH_106037,EID_56037,Rural,Large,North,Zone 6,0,0,2,5879,Rented,24,0,0,1,128,24.0,,34,0,C,3,28,44092
WH_106038,EID_56038,Rural,Small,South,Zone 6,1,0,2,3888,Rented,61,0,0,0,123,19.0,,9,0,A+,3,9,12151
WH_106039,EID_56039,Rural,Mid,West,Zone 2,6,0,5,5794,Company Owned,21,0,1,1,268,31.0,1997.0,34,0,A,2,12,46146
WH_106040,EID_56040,Rural,Small,West,Zone 1,5,0,6,2944,Rented,23,0,0,0,133,20.0,2019.0,7,0,A,2,30,9144
WH_106041,EID_56041,Urban,Mid,South,Zone 3,6,0,3,4751,Rented,18,0,0,1,101,33.0,1997.0,32,0,C,5,27,43061
WH_106042,EID_56042,Rural,Large,East,Zone 5,4,3,6,5805,Company Owned,36,0,0,1,101,28.0,2005.0,25,1,A+,3,14,32094
WH_106043,EID_56043,Rural,Large,South,Zone 5,7,0,1,4178,Rented,35,0,0,0,243,,2011.0,14,1,A+,3,25,20060
WH_106044,EID_56044,Rural,Small,West,Zone 6,8,0,4,4855,Rented,24,0,0,1,168,35.0,2018.0,13,1,A,3,15,18077
WH_106045,EID_56045,Rural,Small,South,Zone 1,3,0,4,5589,Company Owned,37,0,0,0,224,21.0,2009.0,17,1,A,5,30,24085
WH_106046,EID_56046,Rural,Mid,West,Zone 2,5,2,2,3515,Rented,27,0,0,1,147,36.0,2021.0,5,1,B,2,18,6122
WH_106047,EID_56047,Rural,Large,South,Zone 6,3,0,5,5067,Company Owned,67,0,0,0,247,38.0,2004.0,25,0,B+,6,29,30114
WH_106048,EID_56048,Rural,Large,West,Zone 6,2,4,3,4353,Company Owned,42,0,0,0,189,27.0,,18,0,B,2,6,20107
WH_106049,EID_56049,Rural,Large,West,Zone 5,8,0,2,5065,Company Owned,28,0,0,1,239,28.0,2020.0,5,1,C,2,14,7072
WH_106050,EID_56050,Rural,Small,North,Zone 1,3,0,3,4500,Rented,19,0,0,0,115,19.0,2004.0,32,0,C,3,31,42124
WH_106051,EID_56051,Rural,Small,West,Zone 6,1,0,4,4206,Company Owned,30,1,0,1,75,28.0,,24,0,B,4,9,27073
WH_106052,EID_56052,Rural,Mid,South,Zone 2,5,1,2,4062,Rented,63,0,0,0,100,36.0,,27,0,B+,6,32,31128
WH_106053,EID_56053,Rural,Large,West,Zone 5,6,1,2,4171,Company Owned,41,0,0,1,178,42.0,2018.0,9,0,B+,3,10,11067
WH_106054,EID_56054,Rural,Large,West,Zone 6,8,0,5,6023,Rented,30,0,1,0,71,34.0,2017.0,8,0,B+,6,23,10082
WH_106055,EID_56055,Rural,Mid,West,Zone 3,1,0,3,4595,Rented,48,0,0,1,75,29.0,,35,0,C,5,19,48116
WH_106056,EID_56056,Rural,Large,West,Zone 5,7,0,4,4479,Company Owned,59,0,0,1,261,25.0,2017.0,6,0,B,5,10,7088
WH_106057,EID_56057,Urban,Small,West,Zone 6,3,3,3,4671,Rented,22,0,0,0,124,23.0,2009.0,18,0,A,4,9,23131
WH_106058,EID_56058,Rural,Small,South,Zone 1,5,0,3,3891,Rented,47,0,0,0,84,29.0,2002.0,27,1,A+,5,21,38121
WH_106059,EID_56059,Urban,Mid,South,Zone 3,7,1,2,5320,Company Owned,33,0,0,1,230,20.0,,23,0,A,5,19,29081
WH_106060,EID_56060,Rural,Large,North,Zone 6,7,1,2,6299,Rented,23,0,0,1,75,27.0,2011.0,24,1,A+,5,23,31136
WH_106061,EID_56061,Rural,Mid,South,Zone 2,2,0,3,4946,Company Owned,31,0,0,1,219,52.0,,21,0,A,4,12,29131
WH_106062,EID_56062,Rural,Large,South,Zone 5,8,0,3,3995,Rented,50,1,0,1,179,40.0,2023.0,0,0,,0,14,6149
WH_106063,EID_56063,Rural,Mid,West,Zone 4,0,4,3,2323,Rented,67,0,0,1,222,26.0,,24,0,B+,5,26,27138
WH_106064,EID_56064,Rural,Small,North,Zone 6,2,2,4,4744,Rented,56,0,0,1,204,41.0,,6,1,C,2,8,8076
WH_106065,EID_56065,Rural,Mid,West,Zone 3,1,0,3,5172,Company Owned,61,0,0,1,179,45.0,,7,1,A+,6,19,10136
WH_106066,EID_56066,Rural,Small,West,Zone 6,6,0,2,4939,Rented,50,0,0,1,117,28.0,2015.0,9,0,A,2,15,12079
WH_106067,EID_56067,Rural,Large,North,Zone 5,1,3,2,6364,Company Owned,45,0,0,1,251,,,4,0,C,2,24,5115
WH_106068,EID_56068,Rural,Mid,West,Zone 2,0,0,3,5172,Company Owned,62,1,0,0,222,,,7,0,C,3,1,9109
WH_106069,EID_56069,Rural,Mid,West,Zone 4,4,3,3,3200,Company Owned,69,0,0,0,267,41.0,,15,0,A,5,26,19114
WH_106070,EID_56070,Rural,Large,West,Zone 5,5,0,3,5034,Company Owned,44,1,0,0,57,22.0,2008.0,20,1,B+,3,10,24128
WH_106071,EID_56071,Rural,Mid,South,Zone 2,1,1,2,5180,Rented,37,0,0,1,114,27.0,,17,1,A+,2,32,23088
WH_106072,EID_56072,Rural,Small,East,Zone 1,0,0,7,3501,Rented,41,0,0,0,222,19.0,,16,0,B+,3,16,20090
WH_106073,EID_56073,Rural,Small,West,Zone 1,5,0,4,4465,Company Owned,48,0,0,1,156,28.0,2007.0,18,1,B,3,3,21068
WH_106074,EID_56074,Rural,Mid,South,Zone 3,7,3,2,5325,Company Owned,36,0,1,1,150,31.0,2019.0,4,1,C,3,19,6097
WH_106075,EID_56075,Rural,Small,West,Zone 6,8,0,2,5204,Rented,57,0,0,0,90,26.0,1999.0,25,1,C,3,15,35140
WH_106076,EID_56076,Rural,Small,North,Zone 6,2,0,2,7446,Rented,49,0,0,0,107,17.0,,36,0,C,3,13,48097
WH_106077,EID_56077,Rural,Large,North,Zone 6,5,0,4,3504,Company Owned,64,0,0,1,79,,2005.0,27,0,B+,3,28,33151
WH_106078,EID_56078,Rural,Mid,West,Zone 3,6,0,4,4217,Company Owned,30,0,0,0,157,25.0,2011.0,16,1,C,3,19,21119
WH_106079,EID_56079,Rural,Mid,North,Zone 3,2,1,4,5246,Rented,30,0,0,0,262,42.0,,12,0,A+,4,19,16105
WH_106080,EID_56080,Rural,Mid,West,Zone 4,5,0,3,6177,Rented,16,0,1,0,214,31.0,2015.0,12,0,B,3,26,15098
WH_106081,EID_56081,Rural,Large,North,Zone 6,5,0,2,5209,Company Owned,39,0,0,1,216,44.0,2006.0,27,0,B,6,23,33070
WH_106082,EID_56082,Urban,Large,North,Zone 5,3,1,4,6097,Company Owned,17,0,1,1,270,28.0,2004.0,29,1,A+,3,24,39089
WH_106083,EID_56083,Rural,Mid,South,Zone 4,2,1,2,7635,Rented,21,0,0,0,193,17.0,,8,0,B+,1,26,10149
WH_106084,EID_56084,Rural,Mid,North,Zone 3,6,0,2,5828,Company Owned,24,1,0,1,69,92.0,2004.0,34,1,B,2,19,44087
WH_106085,EID_56085,Rural,Large,North,Zone 6,0,0,3,4238,Rented,24,0,0,1,148,34.0,,19,0,C,4,23,23124
WH_106086,EID_56086,Rural,Mid,West,Zone 4,1,0,3,4204,Rented,65,0,0,1,217,22.0,,7,0,B,2,26,8128
WH_106087,EID_56087,Rural,Small,North,Zone 6,2,0,2,6097,Company Owned,42,0,0,1,178,30.0,,5,1,B+,3,15,6075
WH_106088,EID_56088,Rural,Mid,North,Zone 2,5,1,4,1959,Rented,34,0,0,1,266,32.0,2003.0,26,1,A,3,22,34142
WH_106089,EID_56089,Rural,Small,South,Zone 1,7,2,2,4670,Rented,55,0,0,1,244,29.0,,5,0,B+,1,21,5114
WH_106090,EID_56090,Rural,Small,West,Zone 1,3,5,3,4873,Rented,67,0,0,0,228,16.0,,14,1,A+,5,31,19113
WH_106091,EID_56091,Rural,Small,South,Zone 6,5,0,4,5965,Rented,54,0,0,0,80,22.0,2005.0,23,1,A+,5,9,32137
WH_106092,EID_56092,Urban,Small,South,Zone 6,5,3,2,8250,Rented,70,0,0,0,56,18.0,2012.0,18,1,B,2,2,21110
WH_106093,EID_56093,Rural,Large,West,Zone 5,3,0,4,4520,Company Owned,27,1,0,1,107,35.0,2009.0,19,1,C,3,25,24136
WH_106094,EID_56094,Rural,Mid,South,Zone 4,8,3,4,6214,Company Owned,25,0,0,1,93,38.0,,16,0,A,6,11,20062
WH_106095,EID_56095,Rural,Large,North,Zone 6,1,0,2,4876,Rented,42,0,0,1,254,48.0,,17,0,B,1,28,21075
WH_106096,EID_56096,Rural,Mid,North,Zone 3,5,0,3,4668,Company Owned,29,0,0,0,115,27.0,2002.0,29,0,B+,4,27,34093
WH_106097,EID_56097,Rural,Large,West,Zone 6,8,1,4,4272,Rented,44,1,0,1,219,,2017.0,13,0,A,5,6,18070
WH_106098,EID_56098,Rural,Mid,South,Zone 4,1,0,1,8248,Company Owned,62,0,0,1,145,29.0,,11,0,A,2,11,15148
